,body_nose_x,body_nose_y,body_nose_z,body_neck_x,body_neck_y,body_neck_z,body_shoulder-r_x,body_shoulder-r_y,body_shoulder-r_z,body_elbow-r_x,body_elbow-r_y,body_elbow-r_z,body_wrist-r_x,body_wrist-r_y,body_wrist-r_z,body_shoulder-l_x,body_shoulder-l_y,body_shoulder-l_z,body_elbow-l_x,body_elbow-l_y,body_elbow-l_z,body_wrist-l_x,body_wrist-l_y,body_wrist-l_z,body_hip-r_x,body_hip-r_y,body_hip-r_z,body_knee-r_x,body_knee-r_y,body_knee-r_z,body_ankle-r_x,body_ankle-r_y,body_ankle-r_z,body_hip-l_x,body_hip-l_y,body_hip-l_z,body_knee-l_x,body_knee-l_y,body_knee-l_z,body_ankle-l_x,body_ankle-l_y,body_ankle-l_z,body_eye-r_x,body_eye-r_y,body_eye-r_z,body_eye-l_x,body_eye-l_y,body_eye-l_z,body_ear-r_x,body_ear-r_y,body_ear-r_z,body_ear-l_x,body_ear-l_y,body_ear-l_z,left_wirst_x,left_wirst_y,left_wirst_z,left_thumb-palm_x,left_thumb-palm_y,left_thumb-palm_z,left_thumb-proximal_x,left_thumb-proximal_y,left_thumb-proximal_z,left_thumb-middle_x,left_thumb-middle_y,left_thumb-middle_z,left_thumb-distal_x,left_thumb-distal_y,left_thumb-distal_z,left_index-palm_x,left_index-palm_y,left_index-palm_z,left_index-proximal_x,left_index-proximal_y,left_index-proximal_z,left_index-middle_x,left_index-middle_y,left_index-middle_z,left_index-distal_x,left_index-distal_y,left_index-distal_z,left_middle-palm_x,left_middle-palm_y,left_middle-palm_z,left_middle-proximal_x,left_middle-proximal_y,left_middle-proximal_z,left_middle-middle_x,left_middle-middle_y,left_middle-middle_z,left_middle-distal_x,left_middle-distal_y,left_middle-distal_z,left_ring-palm_x,left_ring-palm_y,left_ring-palm_z,left_ring-proximal_x,left_ring-proximal_y,left_ring-proximal_z,left_ring-middle_x,left_ring-middle_y,left_ring-middle_z,left_ring-distal_x,left_ring-distal_y,left_ring-distal_z,left_pinky-palm_x,left_pinky-palm_y,left_pinky-palm_z,left_pinky-proximal_x,left_pinky-proximal_y,left_pinky-proximal_z,left_pinky_middle_x,left_pinky_middle_y,left_pinky_middle_z,left_pinky-distal_x,left_pinky-distal_y,left_pinky-distal_z,right_wirst_x,right_wirst_y,right_wirst_z,right_thumb-palm_x,right_thumb-palm_y,right_thumb-palm_z,right_thumb-proximal_x,right_thumb-proximal_y,right_thumb-proximal_z,right_thumb-middle_x,right_thumb-middle_y,right_thumb-middle_z,right_thumb-distal_x,right_thumb-distal_y,right_thumb-distal_z,right_index-palm_x,right_index-palm_y,right_index-palm_z,right_index-proximal_x,right_index-proximal_y,right_index-proximal_z,right_index-middle_x,right_index-middle_y,right_index-middle_z,right_index-distal_x,right_index-distal_y,right_index-distal_z,right_middle-palm_x,right_middle-palm_y,right_middle-palm_z,right_middle-proximal_x,right_middle-proximal_y,right_middle-proximal_z,right_middle-middle_x,right_middle-middle_y,right_middle-middle_z,right_middle-distal_x,right_middle-distal_y,right_middle-distal_z,right_ring-palm_x,right_ring-palm_y,right_ring-palm_z,right_ring-proximal_x,right_ring-proximal_y,right_ring-proximal_z,right_ring-middle_x,right_ring-middle_y,right_ring-middle_z,right_ring-distal_x,right_ring-distal_y,right_ring-distal_z,right_pinky-palm_x,right_pinky-palm_y,right_pinky-palm_z,right_pinky-proximal_x,right_pinky-proximal_y,right_pinky-proximal_z,right_pinky_middle_x,right_pinky_middle_y,right_pinky_middle_z,right_pinky-distal_x,right_pinky-distal_y,right_pinky-distal_z,class,actor
120,605.31,176.3,2.0,609.38,356.7,2.0,477.34,344.4,2.0,318.91,563.75,2.0,420.47,332.1,2.0,745.47,373.1,2.0,775.94,619.1,2.0,0.0,0.0,0.0,499.69,647.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.84,147.6,2.0,637.81,147.6,2.0,532.19,170.15,2.0,676.41,176.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,326.0,0.59,463.0,313.0,0.49,482.0,289.0,0.57,480.0,255.0,0.35,464.0,228.0,0.35,485.0,249.0,0.82,513.0,220.0,0.72,530.0,199.0,0.71,542.0,180.0,0.72,465.0,246.0,0.6,490.0,208.0,0.67,502.0,179.0,0.68,512.0,157.0,0.71,446.0,247.0,0.69,457.0,209.0,0.82,462.0,179.0,0.71,465.0,152.0,0.66,426.0,251.0,0.75,437.0,227.0,0.7,446.0,228.0,0.69,456.0,227.0,0.34,w,felix
121,706.59,164.28,2.0,690.53,287.99,2.0,566.07,287.99,2.0,437.6,417.79,2.0,503.85,275.83,2.0,810.97,287.99,2.0,865.17,474.58,2.0,885.24,628.72,2.0,604.21,571.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,804.95,616.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,680.49,133.86,2.0,732.68,139.94,2.0,636.33,139.94,2.0,764.8,144.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,266.0,0.39,527.0,259.0,0.39,538.0,242.0,0.44,524.0,220.0,0.45,508.0,207.0,0.35,546.0,210.0,0.54,564.0,189.0,0.58,572.0,174.0,0.61,581.0,156.0,0.63,531.0,203.0,0.51,539.0,169.0,0.54,541.0,150.0,0.61,544.0,131.0,0.68,513.0,200.0,0.42,514.0,174.0,0.49,518.0,154.0,0.6,519.0,136.0,0.59,499.0,203.0,0.35,497.0,189.0,0.38,499.0,190.0,0.21,504.0,192.0,0.21,w,jer
122,676.48,227.77,2.0,688.52,372.89,2.0,550.01,360.8,2.0,421.54,511.97,2.0,471.73,342.66,2.0,829.04,382.97,2.0,877.21,572.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.38,201.56,2.0,710.6,203.58,2.0,616.26,225.75,2.0,756.77,233.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,340.0,0.56,501.0,319.0,0.61,516.0,296.0,0.63,513.0,267.0,0.35,492.0,263.0,0.33,510.0,273.0,0.54,522.0,251.0,0.66,525.0,226.0,0.66,533.0,205.0,0.73,490.0,273.0,0.57,500.0,235.0,0.67,501.0,213.0,0.71,503.0,191.0,0.8,471.0,274.0,0.63,473.0,246.0,0.65,478.0,224.0,0.73,481.0,202.0,0.79,457.0,285.0,0.61,458.0,263.0,0.53,459.0,256.0,0.61,466.0,253.0,0.55,w,jolo
123,728.67,200.78,2.0,736.7,352.89,2.0,628.3,348.84,2.0,519.9,571.93,2.0,582.13,448.22,2.0,859.15,358.98,2.0,921.38,551.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.57,172.39,2.0,754.76,170.36,2.0,666.44,202.81,2.0,788.89,192.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,437.0,0.61,614.0,425.0,0.52,623.0,405.0,0.57,612.0,391.0,0.49,588.0,382.0,0.65,617.0,373.0,0.52,629.0,349.0,0.63,639.0,327.0,0.77,648.0,305.0,0.83,603.0,372.0,0.55,611.0,336.0,0.5,608.0,309.0,0.58,608.0,285.0,0.59,592.0,370.0,0.53,596.0,337.0,0.54,595.0,312.0,0.58,595.0,293.0,0.47,582.0,371.0,0.49,583.0,337.0,0.61,584.0,317.0,0.61,584.0,297.0,0.59,w,joy
124,658.12,201.71,2.0,664.22,330.07,2.0,544.38,319.89,2.0,410.31,484.93,2.0,432.66,334.15,2.0,782.03,338.23,2.0,796.25,541.98,2.0,0.0,0.0,0.0,536.25,615.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,680.47,627.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,631.72,175.22,2.0,684.53,177.26,2.0,597.19,197.64,2.0,721.09,195.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,327.0,0.4,449.0,316.0,0.4,450.0,294.0,0.54,435.0,273.0,0.59,418.0,259.0,0.46,464.0,255.0,0.6,474.0,223.0,0.68,481.0,202.0,0.63,486.0,183.0,0.65,450.0,253.0,0.46,448.0,213.0,0.62,449.0,189.0,0.7,450.0,168.0,0.68,438.0,254.0,0.31,420.0,221.0,0.55,416.0,197.0,0.6,413.0,175.0,0.61,425.0,259.0,0.26,413.0,255.0,0.34,407.0,267.0,0.31,408.0,264.0,0.25,w,kyle
125,668.45,190.35,2.0,676.48,354.38,2.0,572.1,354.38,2.0,483.77,542.7,2.0,543.99,421.2,2.0,780.86,356.4,2.0,847.1,532.57,2.0,0.0,0.0,0.0,578.12,623.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,714.62,645.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,638.34,172.12,2.0,692.54,170.1,2.0,608.23,212.62,2.0,722.65,198.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,408.0,0.46,571.0,401.0,0.55,584.0,382.0,0.59,565.0,368.0,0.54,547.0,361.0,0.34,576.0,346.0,0.6,585.0,317.0,0.7,589.0,299.0,0.66,593.0,282.0,0.68,565.0,343.0,0.56,566.0,311.0,0.6,568.0,289.0,0.57,561.0,272.0,0.42,554.0,346.0,0.55,558.0,312.0,0.42,558.0,291.0,0.52,561.0,274.0,0.52,543.0,352.0,0.67,537.0,327.0,0.64,531.0,312.0,0.66,527.0,298.0,0.68,w,min
126,627.2,201.4,2.0,643.43,392.63,2.0,509.47,390.6,2.0,385.65,598.11,2.0,499.32,480.11,2.0,779.43,400.77,2.0,817.99,602.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.81,179.02,2.0,661.7,183.09,2.0,568.33,217.68,2.0,698.24,219.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,463.0,0.41,549.0,457.0,0.53,571.0,438.0,0.6,557.0,416.0,0.56,525.0,403.0,0.43,561.0,381.0,0.74,584.0,340.0,0.77,595.0,313.0,0.7,607.0,288.0,0.8,538.0,382.0,0.7,541.0,327.0,0.61,543.0,292.0,0.68,540.0,264.0,0.72,517.0,390.0,0.6,515.0,345.0,0.62,507.0,313.0,0.72,504.0,287.0,0.7,494.0,405.0,0.59,501.0,372.0,0.75,505.0,380.0,0.52,516.0,402.0,0.56,w,sab
127,1088.75,258.37,2.0,1078.59,288.88,2.0,1062.34,292.95,2.0,1035.94,321.43,2.0,0.0,0.0,0.0,1107.03,278.71,2.0,1137.5,329.57,2.0,0.0,0.0,0.0,1096.88,408.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.22,415.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.62,256.33,2.0,0.0,0.0,0.0,1076.56,260.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x,felix
128,688.52,172.12,2.0,680.49,293.62,2.0,560.05,291.6,2.0,441.62,411.07,2.0,489.79,245.02,2.0,796.92,295.65,2.0,851.12,479.92,2.0,879.22,623.7,2.0,604.21,569.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,774.84,577.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,666.44,143.78,2.0,712.61,145.8,2.0,626.29,155.92,2.0,746.74,159.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,247.0,0.31,519.0,227.0,0.35,533.0,209.0,0.4,541.0,179.0,0.24,543.0,155.0,0.13,525.0,190.0,0.28,539.0,170.0,0.35,540.0,159.0,0.27,538.0,152.0,0.29,508.0,189.0,0.37,519.0,159.0,0.56,520.0,177.0,0.53,518.0,191.0,0.44,494.0,189.0,0.43,499.0,162.0,0.63,504.0,178.0,0.41,502.0,190.0,0.42,478.0,190.0,0.5,483.0,173.0,0.51,485.0,178.0,0.61,485.0,187.0,0.46,x,jer
129,688.52,228.12,2.0,690.53,371.45,2.0,548.01,355.3,2.0,407.49,474.41,2.0,437.6,323.0,2.0,837.07,385.58,2.0,865.17,597.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.43,199.86,2.0,722.65,203.89,2.0,630.31,213.99,2.0,772.83,236.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,325.0,0.43,448.0,314.0,0.39,451.0,314.0,0.34,444.0,272.0,0.44,421.0,259.0,0.37,458.0,261.0,0.64,433.0,227.0,0.59,421.0,218.0,0.71,408.0,218.0,0.67,452.0,262.0,0.55,410.0,245.0,0.6,405.0,253.0,0.4,418.0,271.0,0.4,444.0,273.0,0.38,409.0,251.0,0.52,399.0,270.0,0.6,411.0,280.0,0.49,438.0,290.0,0.25,408.0,273.0,0.31,399.0,271.0,0.52,409.0,283.0,0.43,x,jolo
130,728.67,203.26,2.0,740.71,354.2,2.0,634.32,342.13,2.0,529.94,569.54,2.0,590.16,418.6,2.0,855.13,358.23,2.0,909.33,543.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.57,173.08,2.0,756.77,173.08,2.0,664.43,205.28,2.0,788.89,197.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,402.0,0.43,632.0,387.0,0.53,644.0,376.0,0.37,645.0,358.0,0.77,624.0,357.0,0.71,625.0,325.0,0.49,632.0,301.0,0.65,635.0,300.0,0.82,645.0,302.0,0.73,607.0,337.0,0.64,615.0,335.0,0.47,622.0,348.0,0.43,624.0,366.0,0.39,592.0,354.0,0.66,593.0,354.0,0.55,604.0,366.0,0.62,612.0,375.0,0.5,581.0,368.0,0.63,580.0,370.0,0.51,591.0,378.0,0.53,600.0,380.0,0.44,x,joy
131,670.17,189.75,2.0,674.28,352.69,2.0,573.55,348.56,2.0,497.48,538.31,2.0,544.77,389.81,2.0,781.17,356.81,2.0,846.96,536.25,2.0,793.51,657.94,2.0,577.66,645.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,715.39,657.94,2.0,0.0,0.0,0.0,0.0,0.0,0.0,639.33,173.25,2.0,692.78,171.19,2.0,608.49,212.44,2.0,721.56,202.12,2.0,814.0,632.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,649.0,0.13,725.0,647.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,379.0,0.31,574.0,363.0,0.46,590.0,341.0,0.41,594.0,326.0,0.28,598.0,305.0,0.16,564.0,307.0,0.44,582.0,280.0,0.47,589.0,264.0,0.28,592.0,252.0,0.15,556.0,308.0,0.57,586.0,304.0,0.58,589.0,320.0,0.49,582.0,329.0,0.36,550.0,314.0,0.62,581.0,313.0,0.7,581.0,328.0,0.56,574.0,334.0,0.52,547.0,326.0,0.63,571.0,321.0,0.54,575.0,332.0,0.57,568.0,337.0,0.61,x,min
132,627.66,202.33,2.0,629.69,388.31,2.0,499.69,367.88,2.0,387.97,594.73,2.0,455.0,378.09,2.0,775.94,404.66,2.0,818.59,611.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.25,177.81,2.0,660.16,181.89,2.0,560.62,216.64,2.0,696.72,218.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,365.0,0.49,498.0,361.0,0.31,525.0,314.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,514.0,275.0,0.61,535.0,240.0,0.79,559.0,242.0,0.65,580.0,252.0,0.7,501.0,284.0,0.66,546.0,284.0,0.81,546.0,308.0,0.64,533.0,319.0,0.53,491.0,297.0,0.72,536.0,316.0,0.66,533.0,329.0,0.65,515.0,336.0,0.59,489.0,318.0,0.73,525.0,331.0,0.61,522.0,350.0,0.76,504.0,350.0,0.73,x,sab
133,604.21,174.54,2.0,612.24,353.1,2.0,479.76,337.05,2.0,333.22,557.74,2.0,425.56,304.95,2.0,746.74,369.15,2.0,776.85,597.86,2.0,0.0,0.0,0.0,519.9,639.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.08,146.46,2.0,630.31,144.45,2.0,527.93,172.54,2.0,674.47,168.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,297.0,0.6,471.0,276.0,0.57,500.0,243.0,0.7,523.0,218.0,0.68,549.0,206.0,0.77,461.0,224.0,0.49,464.0,213.0,0.64,469.0,232.0,0.38,474.0,243.0,0.27,438.0,223.0,0.51,442.0,213.0,0.72,449.0,242.0,0.59,456.0,264.0,0.6,417.0,224.0,0.61,420.0,215.0,0.63,431.0,244.0,0.62,439.0,266.0,0.68,399.0,233.0,0.81,391.0,198.0,0.67,389.0,178.0,0.58,383.0,157.0,0.65,y,felix
134,719.5,170.93,2.0,703.06,302.73,2.0,577.66,294.49,2.0,413.2,397.46,2.0,503.65,265.66,2.0,830.51,308.91,2.0,863.4,494.25,2.0,879.85,628.11,2.0,594.1,568.39,2.0,0.0,0.0,0.0,0.0,0.0,0.0,785.29,595.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,692.78,144.16,2.0,746.23,146.22,2.0,649.61,158.57,2.0,779.12,168.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,262.0,0.33,537.0,242.0,0.48,557.0,221.0,0.39,575.0,201.0,0.46,598.0,193.0,0.58,546.0,193.0,0.17,549.0,181.0,0.45,548.0,194.0,0.38,548.0,207.0,0.29,525.0,194.0,0.24,526.0,180.0,0.37,529.0,203.0,0.36,532.0,211.0,0.3,508.0,195.0,0.32,507.0,183.0,0.5,512.0,202.0,0.23,514.0,212.0,0.27,491.0,200.0,0.48,482.0,171.0,0.52,476.0,157.0,0.51,470.0,145.0,0.5,y,jer
135,694.54,231.8,2.0,700.57,368.86,2.0,578.12,352.73,2.0,447.64,511.97,2.0,521.91,338.62,2.0,831.04,382.97,2.0,871.19,574.45,2.0,0.0,0.0,0.0,582.13,642.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.43,205.59,2.0,726.66,211.64,2.0,628.3,233.81,2.0,768.82,237.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,326.0,0.58,557.0,315.0,0.66,582.0,290.0,0.75,606.0,275.0,0.72,630.0,266.0,0.77,546.0,257.0,0.53,545.0,249.0,0.75,548.0,267.0,0.71,555.0,288.0,0.68,521.0,261.0,0.61,521.0,251.0,0.74,529.0,276.0,0.66,540.0,297.0,0.65,500.0,267.0,0.58,496.0,257.0,0.74,509.0,280.0,0.53,521.0,295.0,0.62,486.0,281.0,0.72,471.0,257.0,0.59,462.0,246.0,0.63,451.0,231.0,0.69,y,jolo
